Название улицы,Длина,Начальные координаты,Конечные координаты
Аймауытов көшесі,82.707,"(80.2584356, 50.424427)","(80.2593008, 50.4249264)"
Аймауытов көшесі,100.151,"(80.2584356, 50.424427)","(80.2574313, 50.4237931)"
Алтай көшесі,60.153,"(80.2606353, 50.4257507)","(80.2613212, 50.4254318)"
Аймауытов көшесі,37.889,"(80.2606353, 50.4257507)","(80.2610176, 50.425989)"
Аймауытов көшесі,25.392,"(80.2606353, 50.4257507)","(80.2603791, 50.425591)"
Тельмана,76.707,"(80.2595774, 50.4250913)","(80.260442, 50.424676)"
Аймауытов көшесі,79.453,"(80.2595774, 50.4250913)","(80.2603791, 50.425591)"
Аймауытов көшесі,26.836,"(80.2595774, 50.4250913)","(80.2593008, 50.4249264)"
Байсеитова,111.815,"(80.2642397, 50.4240539)","(80.2651675, 50.4248674)"
Байсеитова,102.666,"(80.2642397, 50.4240539)","(80.2633581, 50.4233211)"
Алтай көшесі,145.973,"(80.2642397, 50.4240539)","(80.2625822, 50.4248338)"
Алтай көшесі,121.333,"(80.2642397, 50.4240539)","(80.2656743, 50.4234827)"
Тельмана,129.936,"(80.2648214, 50.4226166)","(80.2633581, 50.4233211)"
Шәкәрім даңғылы,103.991,"(80.2648214, 50.4226166)","(80.2639649, 50.4218571)"
Тельмана,74.39399999999999,"(80.2648214, 50.4226166)","(80.2657239, 50.4222878)"
Шәкәрім даңғылы,115.06,"(80.2648214, 50.4226166)","(80.2656743, 50.4234827)"
Байсеитова,102.666,"(80.2633581, 50.4233211)","(80.2642397, 50.4240539)"
Байсеитова,102.007,"(80.2633581, 50.4233211)","(80.2625114, 50.4225791)"
Тельмана,143.634,"(80.2633581, 50.4233211)","(80.261719, 50.4240814)"
Тельмана,129.936,"(80.2633581, 50.4233211)","(80.2648214, 50.4226166)"
улица Герцена,108.578,"(80.261719, 50.4240814)","(80.2608079, 50.4232962)"
улица Герцена,103.629,"(80.261719, 50.4240814)","(80.2625822, 50.4248338)"
Тельмана,112.051,"(80.261719, 50.4240814)","(80.260442, 50.424676)"
Тельмана,143.634,"(80.261719, 50.4240814)","(80.2633581, 50.4233211)"
Джалиля,86.358,"(80.2677333, 50.4075643)","(80.2677634, 50.4067879)"
Джалиля,175.365,"(80.2677333, 50.4075643)","(80.2676412, 50.4091403)"
улица Дулатова,139.573,"(80.2677333, 50.4075643)","(80.2697028, 50.407566)"
улица Дулатова,142.0,"(80.2677333, 50.4075643)","(80.2657299, 50.4075881)"
Радищева,77.153,"(80.2713604, 50.4075351)","(80.2713833, 50.4068414)"
Радищева,175.378,"(80.2713604, 50.4075351)","(80.2713691, 50.4091123)"
улица Дулатова,118.758,"(80.2713604, 50.4075351)","(80.2730361, 50.4075461)"
улица Дулатова,117.52,"(80.2713604, 50.4075351)","(80.2697028, 50.407566)"
Радищева,216.889,"(80.2713691, 50.4091123)","(80.2713532, 50.4110628)"
улица А. Найманбаева,116.625,"(80.2713691, 50.4091123)","(80.2697239, 50.409139)"
улица А. Найманбаева,118.103,"(80.2713691, 50.4091123)","(80.2730356, 50.4091236)"
Радищева,175.378,"(80.2713691, 50.4091123)","(80.2713604, 50.4075351)"
Джалиля,218.935,"(80.2676412, 50.4091403)","(80.2675365, 50.4111081)"
улица А. Найманбаева,138.187,"(80.2676412, 50.4091403)","(80.2656914, 50.4091588)"
улица А. Найманбаева,147.59,"(80.2676412, 50.4091403)","(80.2697239, 50.409139)"
Джалиля,175.365,"(80.2676412, 50.4091403)","(80.2677333, 50.4075643)"
Фурманова,78.962,"(80.2730361, 50.4075461)","(80.2730275, 50.406836)"
Фурманова,175.41,"(80.2730361, 50.4075461)","(80.2730356, 50.4091236)"
улица Дулатова,173.304,"(80.2730361, 50.4075461)","(80.2754804, 50.4074979)"
улица Дулатова,118.758,"(80.2730361, 50.4075461)","(80.2713604, 50.4075351)"
улица А. Найманбаева,14.429,"(80.2730356, 50.4091236)","(80.2732386, 50.4091337)"
улица А. Найманбаева,118.103,"(80.2730356, 50.4091236)","(80.2713691, 50.4091123)"
Фурманова,175.41,"(80.2730356, 50.4091236)","(80.2730361, 50.4075461)"
Степана Разина,44.379,"(80.2738393, 50.4088793)","(80.2741945, 50.4085506)"
улица А. Найманбаева,51.716,"(80.2738393, 50.4088793)","(80.2732386, 50.4091337)"
улица Морозова,37.254,"(80.2738393, 50.4088793)","(80.2739667, 50.40919)"
Радищева,216.889,"(80.2713532, 50.4110628)","(80.2713691, 50.4091123)"
Ч. Валиханова,110.765,"(80.2713532, 50.4110628)","(80.2729161, 50.4110792)"
Ч. Валиханова,125.314,"(80.2713532, 50.4110628)","(80.2695856, 50.4110972)"
Джалиля,218.935,"(80.2675365, 50.4111081)","(80.2676412, 50.4091403)"
Ч. Валиханова,66.408,"(80.2675365, 50.4111081)","(80.2684736, 50.411114)"
Ч. Валиханова,134.036,"(80.2675365, 50.4111081)","(80.2656452, 50.4111261)"
улица Жамакаева,154.3,"(80.2675365, 50.4111081)","(80.2664726, 50.4122247)"
улица Репина,24.466,"(80.2698587, 50.4132965)","(80.2695399, 50.413212)"
улица Репина,95.994,"(80.2698587, 50.4132965)","(80.2711465, 50.4135645)"
улица Трусова,130.796,"(80.2698587, 50.4132965)","(80.2686018, 50.4141571)"
улица Репина,95.994,"(80.2711465, 50.4135645)","(80.2698587, 50.4132965)"
улица Репина,67.829,"(80.2711465, 50.4135645)","(80.2720469, 50.4137716)"
улица Морозова,183.24699999999999,"(80.2711465, 50.4135645)","(80.2722287, 50.4120678)"
улица Морозова,157.63,"(80.2711465, 50.4135645)","(80.2703244, 50.4148817)"
улица Трусова,156.473,"(80.2686018, 50.4141571)","(80.2671002, 50.4151889)"
улица Фрунзе,107.881,"(80.2686018, 50.4141571)","(80.2698747, 50.4146894)"
улица Фрунзе,103.383,"(80.2686018, 50.4141571)","(80.2674011, 50.4136289)"
улица Трусова,130.796,"(80.2686018, 50.4141571)","(80.2698587, 50.4132965)"
улица Трусова,156.473,"(80.2671002, 50.4151889)","(80.2686018, 50.4141571)"
улица Трусова,137.46,"(80.2671002, 50.4151889)","(80.2657028, 50.4160464)"
Торайгырова,110.958,"(80.2671002, 50.4151889)","(80.2659703, 50.414498)"
Торайгырова,104.403,"(80.2671002, 50.4151889)","(80.2681754, 50.4158309)"
Ешекеева,174.952,"(80.2681754, 50.4158309)","(80.2698747, 50.4146894)"
Ешекеева,139.908,"(80.2681754, 50.4158309)","(80.2668394, 50.4167574)"
Торайгырова,104.403,"(80.2681754, 50.4158309)","(80.2671002, 50.4151889)"
Торайгырова,128.531,"(80.2681754, 50.4158309)","(80.2695456, 50.4165505)"
улица Фрунзе,38.374,"(80.2698747, 50.4146894)","(80.2703244, 50.4148817)"
улица Фрунзе,107.881,"(80.2698747, 50.4146894)","(80.2686018, 50.4141571)"
Ешекеева,174.952,"(80.2698747, 50.4146894)","(80.2681754, 50.4158309)"
улица Фрунзе,67.061,"(80.2703244, 50.4148817)","(80.2712112, 50.4150924)"
улица Фрунзе,38.374,"(80.2703244, 50.4148817)","(80.2698747, 50.4146894)"
улица Морозова,157.63,"(80.2703244, 50.4148817)","(80.2711465, 50.4135645)"
улица Морозова,193.618,"(80.2703244, 50.4148817)","(80.2695456, 50.4165505)"
Косанова,80.133,"(80.2754403, 50.4113148)","(80.2755644, 50.4105985)"
Косанова,105.925,"(80.2754403, 50.4113148)","(80.2752769, 50.4122617)"
Ч. Валиханова,103.728,"(80.2754403, 50.4113148)","(80.2768853, 50.4114639)"
Ч. Валиханова,113.606,"(80.2754403, 50.4113148)","(80.2739148, 50.4110226)"
переулок Матяша,361.683,"(80.2779658, 50.4116247)","(80.2788858, 50.4129537)"
Ч. Валиханова,79.25999999999999,"(80.2779658, 50.4116247)","(80.2768853, 50.4114639)"
,294.149,"(80.2779658, 50.4116247)","(80.2812463, 50.4101243)"
Ч. Валиханова,4.069,"(80.2729161, 50.4110792)","(80.272973, 50.4110841)"
Ч. Валиханова,110.765,"(80.2729161, 50.4110792)","(80.2713532, 50.4110628)"
Фурманова,105.918,"(80.2729161, 50.4110792)","(80.273028, 50.4101312)"
Матяша,70.347,"(80.2771743, 50.4157557)","(80.2770319, 50.4163818)"
Матяша,69.168,"(80.2771743, 50.4157557)","(80.2773481, 50.4151436)"
Алтынсарина,159.082,"(80.2771743, 50.4157557)","(80.2794083, 50.4158983)"
Алтынсарина,177.057,"(80.2771743, 50.4157557)","(80.2746886, 50.4155925)"
Косанова,68.652,"(80.2746886, 50.4155925)","(80.2747902, 50.4149785)"
Косанова,71.135,"(80.2746886, 50.4155925)","(80.2744932, 50.41622)"
Алтынсарина,177.057,"(80.2746886, 50.4155925)","(80.2771743, 50.4157557)"
Алтынсарина,167.014,"(80.2746886, 50.4155925)","(80.2723427, 50.4154461)"
Либкнехта,68.858,"(80.2723427, 50.4154461)","(80.2724564, 50.4148311)"
Либкнехта,70.346,"(80.2723427, 50.4154461)","(80.2722439, 50.4160756)"
Алтынсарина,167.014,"(80.2723427, 50.4154461)","(80.2746886, 50.4155925)"
Алтынсарина,89.845,"(80.2723427, 50.4154461)","(80.2710814, 50.4153631)"
Косанова,47.639,"(80.2749244, 50.4142461)","(80.2750001, 50.4138204)"
Косанова,81.993,"(80.2749244, 50.4142461)","(80.2747902, 50.4149785)"
улица Репина,167.885,"(80.2749244, 50.4142461)","(80.27263, 50.4138694)"
улица Репина,185.473,"(80.2749244, 50.4142461)","(80.2775096, 50.4145076)"
Матяша,71.64,"(80.2775096, 50.4145076)","(80.2773481, 50.4151436)"
Матяша,72.734,"(80.2775096, 50.4145076)","(80.2776698, 50.4138615)"
улица Репина,185.473,"(80.2775096, 50.4145076)","(80.2749244, 50.4142461)"
улица Репина,149.066,"(80.2775096, 50.4145076)","(80.2795682, 50.414781)"
Молдажанова,115.42,"(80.2720469, 50.4137716)","(80.2713877, 50.4147208)"
улица Репина,67.829,"(80.2720469, 50.4137716)","(80.2711465, 50.4135645)"
улица Репина,42.724,"(80.2720469, 50.4137716)","(80.27263, 50.4138694)"
Молдажанова,308.71899999999994,"(80.2720469, 50.4137716)","(80.2737037, 50.4112069)"
Косанова,81.993,"(80.2747902, 50.4149785)","(80.2749244, 50.4142461)"
Косанова,68.652,"(80.2747902, 50.4149785)","(80.2746886, 50.4155925)"
Курчатова,182.17,"(80.2747902, 50.4149785)","(80.2773481, 50.4151436)"
Курчатова,166.174,"(80.2747902, 50.4149785)","(80.2724564, 50.4148311)"
Матяша,69.168,"(80.2773481, 50.4151436)","(80.2771743, 50.4157557)"
Матяша,71.64,"(80.2773481, 50.4151436)","(80.2775096, 50.4145076)"
Курчатова,154.827,"(80.2773481, 50.4151436)","(80.2795224, 50.4152819)"
Курчатова,182.17,"(80.2773481, 50.4151436)","(80.2747902, 50.4149785)"
Либкнехта,107.641,"(80.2724564, 50.4148311)","(80.27263, 50.4138694)"
Либкнехта,68.858,"(80.2724564, 50.4148311)","(80.2723427, 50.4154461)"
Курчатова,166.174,"(80.2724564, 50.4148311)","(80.2747902, 50.4149785)"
Курчатова,76.711,"(80.2724564, 50.4148311)","(80.2713877, 50.4147208)"
,25.552,"(80.2811668, 50.4071362)","(80.2814292, 50.4072938)"
Терешкова,39.731,"(80.2811668, 50.4071362)","(80.2808964, 50.4068232)"
Терешкова,487.483,"(80.2811668, 50.4071362)","(80.2840979, 50.4089267)"
,59.137,"(80.2811668, 50.4071362)","(80.2806053, 50.4074987)"
Алтынсарина,118.888,"(80.2810766, 50.4160126)","(80.2794083, 50.4158983)"
Койшибаева (Р. Люксембург),69.016,"(80.2794083, 50.4158983)","(80.2795224, 50.4152819)"
Алтынсарина,118.888,"(80.2794083, 50.4158983)","(80.2810766, 50.4160126)"
Алтынсарина,159.082,"(80.2794083, 50.4158983)","(80.2771743, 50.4157557)"
Койшибаева (Р. Люксембург),69.691,"(80.2794083, 50.4158983)","(80.2792203, 50.4165115)"
Койшибаева (Р. Люксембург),55.792,"(80.2795224, 50.4152819)","(80.2795682, 50.414781)"
Койшибаева (Р. Люксембург),69.016,"(80.2795224, 50.4152819)","(80.2794083, 50.4158983)"
Курчатова,154.827,"(80.2795224, 50.4152819)","(80.2773481, 50.4151436)"
Курчатова,94.861,"(80.2795224, 50.4152819)","(80.2808574, 50.4153461)"
Ешекеева,146.539,"(80.2668394, 50.4167574)","(80.2653841, 50.4176938)"
Ешекеева,139.908,"(80.2668394, 50.4167574)","(80.2681754, 50.4158309)"
Қайым Мұхамедханов көшесі,78.49,"(80.2668394, 50.4167574)","(80.2676259, 50.4172545)"
Қайым Мұхамедханов көшесі,112.854,"(80.2668394, 50.4167574)","(80.2657028, 50.4160464)"
Торайгырова,69.477,"(80.2695456, 50.4165505)","(80.2705261, 50.416558)"
улица Морозова,80.53,"(80.2695456, 50.4165505)","(80.2694068, 50.4172693)"
Торайгырова,128.531,"(80.2695456, 50.4165505)","(80.2681754, 50.4158309)"
улица Морозова,193.618,"(80.2695456, 50.4165505)","(80.2703244, 50.4148817)"
Торайгырова,185.523,"(80.2695456, 50.4165505)","(80.2720973, 50.416861)"
8я Краснознамённая,184.268,"(80.2694068, 50.4172693)","(80.2719968, 50.4174197)"
улица Морозова,80.53,"(80.2694068, 50.4172693)","(80.2695456, 50.4165505)"
улица Морозова,24.927,"(80.2694068, 50.4172693)","(80.2693331, 50.4174885)"
Кажымукана улица,190.123,"(80.2691298, 50.4192419)","(80.2718052, 50.4193745)"
улица Морозова,20.083,"(80.2691298, 50.4192419)","(80.2690957, 50.4194212)"
улица Морозова,29.873,"(80.2691298, 50.4192419)","(80.2691653, 50.4189742)"
Чернышевского,105.279,"(80.2704421, 50.4204517)","(80.2689609, 50.4203758)"
Чернышевского,89.355,"(80.2704421, 50.4204517)","(80.2716978, 50.4205268)"
Правды,73.792,"(80.2704421, 50.4204517)","(80.2704046, 50.4211149)"
Амангелді көшесі,104.434,"(80.2704046, 50.4211149)","(80.2689307, 50.4211001)"
Правды,73.792,"(80.2704046, 50.4211149)","(80.2704421, 50.4204517)"
Правды,133.622,"(80.2704046, 50.4211149)","(80.2704277, 50.4223165)"
Амангелді көшесі,88.431,"(80.2704046, 50.4211149)","(80.271649, 50.421161)"
Амангелді көшесі,116.932,"(80.2689307, 50.4211001)","(80.2672803, 50.4210891)"
Амангелді көшесі,104.434,"(80.2689307, 50.4211001)","(80.2704046, 50.4211149)"
ул. Морозова,133.935,"(80.2689307, 50.4211001)","(80.2689331, 50.4223046)"
ул. Морозова,80.567,"(80.2689307, 50.4211001)","(80.2689609, 50.4203758)"
улица Менжинского,146.813,"(80.2672803, 50.4210891)","(80.2673177, 50.419769)"
улица Менжинского,133.668,"(80.2672803, 50.4210891)","(80.2672766, 50.4222912)"
Амангелді көшесі,116.932,"(80.2672803, 50.4210891)","(80.2689307, 50.4211001)"
Амангелді көшесі,109.041,"(80.2672803, 50.4210891)","(80.2657415, 50.4211088)"
улица Менжинского,146.813,"(80.2673177, 50.419769)","(80.2672803, 50.4210891)"
Сыбанов,70.342,"(80.2673177, 50.419769)","(80.2663255, 50.4197461)"
Сыбанов,120.097,"(80.2673177, 50.419769)","(80.2690117, 50.4198081)"
улица Морозова,43.431,"(80.2690117, 50.4198081)","(80.2690957, 50.4194212)"
Сыбанов,120.097,"(80.2690117, 50.4198081)","(80.2673177, 50.419769)"
ул. Морозова,63.228,"(80.2690117, 50.4198081)","(80.2689609, 50.4203758)"
Торайгырова,114.528,"(80.2721322, 50.4166741)","(80.2705261, 50.416558)"
Торайгырова,161.408,"(80.2721322, 50.4166741)","(80.2744011, 50.4168041)"
Либкнехта,67.019,"(80.2721322, 50.4166741)","(80.2722439, 50.4160756)"
Либкнехта,20.929,"(80.2721322, 50.4166741)","(80.2720973, 50.416861)"
Торайгырова,161.408,"(80.2744011, 50.4168041)","(80.2721322, 50.4166741)"
Торайгырова,180.001,"(80.2744011, 50.4168041)","(80.2769283, 50.4169694)"
Косанова,65.276,"(80.2744011, 50.4168041)","(80.2744932, 50.41622)"
Косанова,22.356,"(80.2744011, 50.4168041)","(80.2743739, 50.4170044)"
Торайгырова,180.001,"(80.2769283, 50.4169694)","(80.2744011, 50.4168041)"
Торайгырова,156.139,"(80.2769283, 50.4169694)","(80.2791172, 50.4171319)"
Матяша,21.952,"(80.2769283, 50.4169694)","(80.2768863, 50.417165)"
Матяша,65.749,"(80.2769283, 50.4169694)","(80.2770319, 50.4163818)"
Терешковой,156.53,"(80.2766683, 50.4183398)","(80.2788655, 50.4184869)"
Терешковой,176.781,"(80.2766683, 50.4183398)","(80.2741836, 50.4181948)"
Матяша,74.586,"(80.2766683, 50.4183398)","(80.2765342, 50.4190051)"
Матяша,68.959,"(80.2766683, 50.4183398)","(80.2767753, 50.4177234)"
Терешковой,180.039,"(80.2718875, 50.4180545)","(80.2693534, 50.4179346)"
Либкнехта,71.01,"(80.2718875, 50.4180545)","(80.2719968, 50.4174197)"
Терешковой,163.433,"(80.2718875, 50.4180545)","(80.2741836, 50.4181948)"
Либкнехта,79.29599999999999,"(80.2718875, 50.4180545)","(80.2718658, 50.4187673)"
Терешковой,176.781,"(80.2741836, 50.4181948)","(80.2766683, 50.4183398)"
Косанова,70.721,"(80.2741836, 50.4181948)","(80.2742837, 50.417562)"
Косанова,76.602,"(80.2741836, 50.4181948)","(80.2740845, 50.4188808)"
Терешковой,163.433,"(80.2741836, 50.4181948)","(80.2718875, 50.4180545)"
Кажымукана улица,174.982,"(80.2739668, 50.419478)","(80.2764281, 50.4196083)"
Кажымукана улица,153.58,"(80.2739668, 50.419478)","(80.2718052, 50.4193745)"
Косанова,66.927,"(80.2739668, 50.419478)","(80.2740845, 50.4188808)"
Косанова,63.529,"(80.2739668, 50.419478)","(80.2738673, 50.4200458)"
